,name,pref,review_score,review_num,status,url,address,lat,lon
551,麺屋 まんてん,愛知県,70.57,5,営業,https://ramendb.supleks.jp/s/111027.html,〒450-0002 愛知県名古屋市中村区名駅3丁目13-18 1F,35.172989,136.884093
552,ブーマン,神奈川県,70.56,11,営業,https://ramendb.supleks.jp/s/121741.html,〒253-0022 神奈川県茅ヶ崎市松浪2-8-23,35.329572,139.438075
553,ダントツラーメン 岡山一番店 高松観光通り,香川県,70.54,6,営業,https://ramendb.supleks.jp/s/74350.html,香川県高松市観光通1-2-8,34.33683,134.051035
554,麺屋あっ晴れ 堀田店,愛知県,70.54,11,営業,https://ramendb.supleks.jp/s/52282.html,愛知県名古屋市瑞穂区神穂町1-22,35.114561,136.92246200000002
555,優勝軒 鶴ヶ島店,埼玉県,70.53,35,営業,https://ramendb.supleks.jp/s/34052.html,〒350-2211 埼玉県鶴ヶ島市脚折町4-17-10,35.944672,139.39373999999998
556,山勝角ふじ 二十世紀が丘店,千葉県,70.47,12,営業,https://ramendb.supleks.jp/s/76951.html,〒271-0088 千葉県松戸市二十世紀が丘柿の木町16-2,35.772666,139.906841
557,豚星,東京都,70.42,9,営業,https://ramendb.supleks.jp/s/77097.html,東京都大田区仲六郷2-13-13,35.551227000000004,139.714585
558,麺屋ガテンZ,大阪府,70.4,2,営業,https://ramendb.supleks.jp/s/104762.html,〒556-0004 大阪府大阪市浪速区日本橋西1-1-5,34.660358,135.504637
559,らーめん 福屋,神奈川県,70.37,16,営業,https://ramendb.supleks.jp/s/30187.html,〒257-0003 神奈川県秦野市南矢名1-14-10,35.372256,139.271411
560,麺屋 荒井,茨城県,70.28,48,営業,https://ramendb.supleks.jp/s/22727.html,〒310-0836 茨城県水戸市元吉田町1486-5,36.34016,140.469527
561,雷 千葉駅前店,千葉県,70.28,4,営業,https://ramendb.supleks.jp/s/123599.html,〒260-0015 千葉県千葉市中央区富士見2-5-18,35.610538,140.11660600000002
565,大黒家 岸谷店,神奈川県,70.24,31,営業,https://ramendb.supleks.jp/s/11492.html,〒230-0078 神奈川県横浜市鶴見区岸谷2-13-8,35.497129,139.661315
566,大黒家,神奈川県,70.18,6,営業,https://ramendb.supleks.jp/s/107372.html,〒259-1105 神奈川県伊勢原市大住台1-12-8,35.389821000000005,139.27410700000001
567,ラーメン太道,三重県,70.14,14,営業,https://ramendb.supleks.jp/s/57325.html,三重県四日市市東日野1-4-43,34.959938,136.597237
568,バードメン,岩手県,70.03,6,営業,https://ramendb.supleks.jp/s/85255.html,〒024-0094 岩手県北上市本通り2-3-40,39.289629999999995,141.117085
569,景勝軒 栃木平柳町店,栃木県,69.98,8,営業,https://ramendb.supleks.jp/s/71317.html,栃木県栃木市平柳町2-24-28,36.393997,139.749915
570,つけ麺・ふじ麺 真麺目 大山店,東京都,69.87,6,営業,https://ramendb.supleks.jp/s/109694.html,〒173-0023 東京都板橋区大山町24-8,35.748974,139.69710600000002
571,ラーメン エボシ 都通本店,愛知県,69.8,3,営業,https://ramendb.supleks.jp/s/123100.html,〒464-0084 愛知県名古屋市千種区松軒町1-9-10,35.178418,136.939497
572,激辛ラーメン専門店 レッチリ 土浦本店,茨城県,69.74,55,営業,https://ramendb.supleks.jp/s/96150.html,〒300-0033 茨城県土浦市川口1-1-27,36.080783000000004,140.201666
573,極肉麺 たいし,青森県,69.69,4,営業,https://ramendb.supleks.jp/s/112126.html,〒031-0071 青森県八戸市沼館2-11-20,40.52473,141.488601
574,横浜家系ラーメン鶴ヶ峰家,神奈川県,69.63,10,営業,https://ramendb.supleks.jp/s/81947.html,〒241-0022 神奈川県横浜市旭区鶴ヶ峰1-12-1 あんどうビル 1F,35.474745,139.548136
575,らー麺 シャカリキ,北海道,69.58,4,営業,https://ramendb.supleks.jp/s/88155.html,〒062-0932 北海道札幌市豊平区平岸2条3丁目2-22,43.039966,141.369789
576,らーめん松信 八千代台店,千葉県,69.54,6,営業,https://ramendb.supleks.jp/s/122594.html,〒276-0033 千葉県八千代市八千代台南2-10-38,35.697091,140.09246000000002
577,日の出らーめん 四日市店,三重県,69.53,19,営業,https://ramendb.supleks.jp/s/25180.html,〒510-0086 三重県四日市市諏訪栄町6-20,34.966986999999996,136.620436
578,三代目 溝口屋,愛知県,69.5,14,営業,https://ramendb.supleks.jp/s/68369.html,愛知県名古屋市守山区四軒家1-1578  マンションスピーリア1F,35.19317,137.01773899999998
579,野郎ラーメン 江古田店,東京都,69.42,8,営業,https://ramendb.supleks.jp/s/73463.html,〒176-0005 東京都練馬区旭丘 1-75-1-1F,35.736391999999995,139.67267900000002
580,らーめん キラリ,富山県,69.41,21,営業,https://ramendb.supleks.jp/s/34089.html,〒934-0057 富山県射水市坂東109-2,36.756555999999996,137.057293
581,麺屋 多華味,広島県,69.36,6,営業,https://ramendb.supleks.jp/s/88124.html,〒731-5148 広島県広島市佐伯区五日市中央4-1-2,34.372349,132.357293
582,ラーメン豚山 幡ヶ谷店,東京都,69.35,4,営業,https://ramendb.supleks.jp/s/122200.html,〒151-0072 東京都渋谷区幡ヶ谷2-13-3,35.677583,139.676863
583,横濱家系ラーメン 王騎,群馬県,69.35,6,営業,https://ramendb.supleks.jp/s/121021.html,〒379-2235 群馬県伊勢崎市三室町6230-1,36.32226,139.233742
584,極太麺 まな屋,愛知県,69.34,12,営業,https://ramendb.supleks.jp/s/28114.html,愛知県北名古屋市九ノ坪梅田53-1,35.232034999999996,136.867852
588,名古屋辛ジロー 天風,愛知県,69.34,15,営業,https://ramendb.supleks.jp/s/56110.html,〒464-0086 愛知県名古屋市千種区萱場2丁目2-1,35.182152,136.94516000000002
589,ラーメンくめちゃん,青森県,69.34,1,営業,https://ramendb.supleks.jp/s/102257.html,〒038-0024 青森県青森市浪館前田4-35-14,40.809352000000004,140.72515900000002
590,豚が如く,埼玉県,69.32,5,営業,https://ramendb.supleks.jp/s/123013.html,〒344-0067 埼玉県春日部市中央1-10-11 Kitchen Shoku Bar Village内,35.980013,139.750574
591,麺屋 豚他,愛知県,69.32,4,営業,https://ramendb.supleks.jp/s/122496.html,〒467-0806 愛知県名古屋市瑞穂区瑞穂通7-10,35.120513,136.9358
592,ジャンクガレッジ ビバモール本庄,埼玉県,69.31,5,営業,https://ramendb.supleks.jp/s/122741.html,〒367-0053 埼玉県本庄市中央2丁目4番60号 ビバモール本庄2F フードコート内,36.243609,139.18758300000002
593,中華 飛天,埼玉県,69.31,35,営業,https://ramendb.supleks.jp/s/27140.html,〒341-0044 埼玉県三郷市戸ヶ崎2-38,35.804921,139.862275
594,景勝軒 西片貝店,群馬県,69.31,33,営業,https://ramendb.supleks.jp/s/52862.html,〒371-0013 群馬県前橋市西片貝町4-23-13,36.384696000000005,139.097142
595,麺や つかさ,青森県,69.3,7,営業,https://ramendb.supleks.jp/s/60242.html,青森県五所川原市中央2-20,40.800363,140.449053
596,デブソバリパブリック 御器所店,愛知県,69.29,4,営業,https://ramendb.supleks.jp/s/82650.html,愛知県名古屋市昭和区阿由知通4-8-10,35.148573999999996,136.933355
597,北海道らーめん 雷,宮城県,69.26,5,営業,https://ramendb.supleks.jp/s/105995.html,〒981-0924 宮城県仙台市青葉区双葉ケ丘1-46-35,38.305699,140.878401
598,ラーメン風林火山,山形県,69.24,7,営業,https://ramendb.supleks.jp/s/84512.html,山形県鶴岡市末広町17-15,38.738812,139.838827
599,麺闘志,岐阜県,69.23,10,営業,https://ramendb.supleks.jp/s/33579.html,〒502-0929 岐阜県岐阜市則武3-19-11,35.446996999999996,136.73696999999999
600,らーめん ブッチャー 静岡小鹿店,静岡県,69.22,5,営業,https://ramendb.supleks.jp/s/59006.html,静岡県静岡市駿河区小鹿806-8,34.975266999999995,138.425166
601,円熟屋 本店,山梨県,69.22,152,営業,https://ramendb.supleks.jp/s/4808.html,山梨県中央市若宮46-1,35.612867,138.541371
602,麓郷舎,北海道,69.22,12,営業,https://ramendb.supleks.jp/s/29658.html,北海道札幌市清田区北野7条1丁目7-1,43.025278,141.434099
603,島系本店 舞鶴店,福岡県,69.22,13,営業,https://ramendb.supleks.jp/s/19024.html,〒810-0073 福岡県福岡市中央区舞鶴1-6-14,33.593909000000004,130.393251
604,あっ晴れ 可児店,岐阜県,69.18,32,営業,https://ramendb.supleks.jp/s/9635.html,岐阜県可児市川合上巾2620-2,35.435701,137.062718
605,麺屋 みずく,大阪府,69.18,12,営業,https://ramendb.supleks.jp/s/78400.html,〒572-0827 大阪府寝屋川市萱島本町21-11,34.746956,135.610804
606,まるなか,長野県,69.17,4,営業,https://ramendb.supleks.jp/s/85790.html,〒392-0027 長野県諏訪市湖岸通り3-1-24  2F,36.050051,138.113058
607,横浜家系ラーメン ひじり家,宮崎県,69.16,4,営業,https://ramendb.supleks.jp/s/94050.html,〒880-0936 宮崎県宮崎市天満2-5-13  ドリームビルA棟103,31.897446000000002,131.414303
611,麺家 とみぃず,富山県,69.16,10,営業,https://ramendb.supleks.jp/s/89550.html,富山県富山市野々上9,36.719706,137.14401
612,麵屋ダダダ,宮城県,69.15,4,営業,https://ramendb.supleks.jp/s/112603.html,〒983-0034 宮城県仙台市宮城野区扇町3丁目5-1 オレンジホール箱堤 1F,38.262091999999996,140.938782
613,横浜家系ラーメン まんぷく家 東岡崎駅前店,愛知県,69.15,8,営業,https://ramendb.supleks.jp/s/62200.html,〒444-0860 愛知県岡崎市上明大寺町1-3 坂本ビル1F,34.952034000000005,137.167802
614,太一商店 浜線バイパス店,熊本県,69.14,6,営業,https://ramendb.supleks.jp/s/76723.html,熊本県熊本市南区田迎町田井島249-1,32.764333,130.724728
615,ラーメン ひろまる,富山県,69.14,8,営業,https://ramendb.supleks.jp/s/64512.html,富山県滑川市上小泉2269-2,36.756409999999995,137.348823
616,麺屋 しずる,愛知県,69.13,10,営業,https://ramendb.supleks.jp/s/59685.html,愛知県蒲郡市神明町1-1,34.823462,137.22671100000002
617,爆龍麺,茨城県,69.13,9,営業,https://ramendb.supleks.jp/s/106350.html,〒319-1536 茨城県北茨城市華川町中妻525-1,36.807275,140.729028
618,麺屋 月輝,千葉県,69.11,3,営業,https://ramendb.supleks.jp/s/122161.html,〒273-0137 千葉県鎌ヶ谷市道野辺本町1-1-18,35.766015,139.99801200000002
619,麺歩 バガボンド,鹿児島県,69.1,7,営業,https://ramendb.supleks.jp/s/31552.html,〒892-0816 鹿児島県鹿児島市山下町12-27,31.597291,130.557853
620,麺屋 アカツキ,栃木県,69.08,9,営業,https://ramendb.supleks.jp/s/115975.html,〒321-0953 栃木県宇都宮市東宿郷2丁目9 PMビル,36.557208,139.901988
621,ラーメン勝盛軒,北海道,69.08,3,営業,https://ramendb.supleks.jp/s/75973.html,北海道札幌市北区新琴似7条13丁目5-22,43.121276,141.31506399999998
622,ラーメン大 柏店,千葉県,69.06,6,営業,https://ramendb.supleks.jp/s/120770.html,〒277-0005 千葉県柏市柏3丁目3-11,35.858601,139.97476799999998
623,島系 本店,福岡県,69.05,26,営業,https://ramendb.supleks.jp/s/14293.html,福岡県糟屋郡志免町大字別府字カジ547-1 スーパートライアル別棟 駐車場内,33.593462,130.464045
624,太一商店 小山店,熊本県,69.01,13,営業,https://ramendb.supleks.jp/s/18947.html,熊本県熊本市東区小山3-4-18,32.826259,130.78941799999998
625,継承 あっ晴れ 関店,岐阜県,69.0,12,営業,https://ramendb.supleks.jp/s/22095.html,岐阜県関市池田町85,35.494486,136.89758700000002
626,ラーメン ガジロー 岐阜支店,岐阜県,69.0,8,営業,https://ramendb.supleks.jp/s/78083.html,岐阜県本巣郡北方町高屋伊勢田2-47,35.412688,136.692852
627,麺屋 滝昇,愛知県,69.0,7,営業,https://ramendb.supleks.jp/s/53893.html,〒457-0862 愛知県名古屋市南区内田橋1-5-11,35.115099,136.907139
628,ラーメン 骨々亭,広島県,69.0,5,営業,https://ramendb.supleks.jp/s/89911.html,〒730-0051 広島県広島市中区大手町3-12-2,34.387091999999996,132.45275800000002
629,景勝軒 栃木総本店,栃木県,69.0,21,営業,https://ramendb.supleks.jp/s/53823.html,〒321-0200 栃木県下都賀郡壬生町安塚853-1,36.482966999999995,139.827737
630,麺の家 渚,新潟県,68.98,16,営業,https://ramendb.supleks.jp/s/12668.html,〒945-0025 新潟県柏崎市柳田町2-5,37.378164,138.579819
634,らーめん大 京都深草店,京都府,68.94,9,営業,https://ramendb.supleks.jp/s/71134.html,〒612-0024 京都府京都市伏見区深草野田町17-2 シティーハイツベルジュール103,34.959881,135.768427
635,麺屋 輝,高知県,68.91,4,営業,https://ramendb.supleks.jp/s/94103.html,〒780-8050 高知県高知市鴨部2-3-20,33.550227,133.50450800000002
636,らぁめん伊山,静岡県,68.91,6,営業,https://ramendb.supleks.jp/s/112665.html,〒414-0042 静岡県伊東市静海町5-5,34.969426,139.105068
637,ロクゴーガッツ,北海道,68.9,5,営業,https://ramendb.supleks.jp/s/53614.html,北海道札幌市中央区南3条西5丁目1-1 ノルベサ B1F,43.056112,141.351013
638,ジャンクラーメン じおん,福島県,68.9,13,営業,https://ramendb.supleks.jp/s/105586.html,〒963-0101 福島県郡山市安積町日出山一本松107,37.365705,140.384875
639,麺家 大須賀 須賀川店,福島県,68.89,4,営業,https://ramendb.supleks.jp/s/92115.html,〒962-0022 福島県須賀川市丸田町40,37.290515,140.364129
640,ラーメンビリー 多賀城店,宮城県,68.89,14,営業,https://ramendb.supleks.jp/s/74431.html,宮城県多賀城市町前1-4-3,38.284209000000004,140.999612
641,ラーメン ガジロー 各務原店,岐阜県,68.86,7,営業,https://ramendb.supleks.jp/s/83760.html,〒504-0945 岐阜県各務原市那加日新町3-33,35.395823,136.823941
642,加藤商店,岡山県,68.72,3,営業,https://ramendb.supleks.jp/s/86589.html,〒700-0907 岡山県岡山市北区下石井2-9-72,34.659014,133.918479
643,りょう二郎 川内店,広島県,68.7,4,営業,https://ramendb.supleks.jp/s/101199.html,〒731-0102 広島県広島市安佐南区川内6-22-13,34.473068,132.489671
644,つけ麺・ラーメン なな屋 岐阜本店,岐阜県,68.7,4,営業,https://ramendb.supleks.jp/s/104850.html,〒501-0463 岐阜県本巣市小柿813 マリオンガーデン岐阜本店,35.427855,136.67959299999998
645,タブー・ザ☆ボニート 富士店,静岡県,68.67,8,営業,https://ramendb.supleks.jp/s/82322.html,静岡県富士市青葉町88,35.159501,138.662378
646,極太濁流ラーメン ロッキー,愛知県,68.66,12,営業,https://ramendb.supleks.jp/s/12024.html,〒497-0044 愛知県海部郡蟹江町蟹江新田上芝切70-1,35.124669,136.785474
647,ラーメン豚翔,東京都,68.58,5,営業,https://ramendb.supleks.jp/s/91740.html,〒174-0052 東京都板橋区蓮沼町45-8,35.769519,139.701898
648,郎郎郎 向ヶ丘遊園店,神奈川県,68.46,9,営業,https://ramendb.supleks.jp/s/112535.html,〒214-0014 神奈川県川崎市多摩区登戸2093,35.618055,139.564254
649,ラーメン豚山 横浜西口店,神奈川県,68.13,3,営業,https://ramendb.supleks.jp/s/123402.html,〒220-0005 神奈川県横浜市西区南幸2-9-1 サンマウンテンビル 1F,35.46334,139.617877
650,まぜそば(麺)マゼロー 馬込沢店,千葉県,67.85,2,営業,https://ramendb.supleks.jp/s/123482.html,〒273-0116 千葉県鎌ヶ谷市馬込沢2-15,35.742841999999996,139.991206
651,ラーメンむねや,東京都,67.82,6,営業,https://ramendb.supleks.jp/s/75186.html,〒124-0024 東京都葛飾区新小岩4-10-1,35.718374,139.86174599999998
652,麺屋 豚道場 ぶた壱,富山県,67.81,2,営業,https://ramendb.supleks.jp/s/122866.html,〒930-0992 富山県富山市新庄3-5-22,36.696604,137.252599
653,ラーメン男塾！！ 貝塚小瀬店,大阪府,67.7,2,営業,https://ramendb.supleks.jp/s/107832.html,〒597-0021 大阪府貝塚市小瀬370-6,34.448934,135.37259
657,ラーメンぶたまる,東京都,67.64,3,営業,https://ramendb.supleks.jp/s/123061.html,〒165-0031 東京都中野区上鷺宮4-16-6,35.734724,139.629763
658,ラーメン サンダーバード矢巾ストア,岩手県,67.63,2,営業,https://ramendb.supleks.jp/s/114077.html,〒028-3603 岩手県紫波郡矢巾町西徳田第6地割178-2,39.613296999999996,141.172449
659,暴豚製麺所,和歌山県,67.58,6,営業,https://ramendb.supleks.jp/s/58489.html,〒640-8451 和歌山県和歌山市中317,34.263137,135.144348
660,ラーメン池田屋 福井店,福井県,67.54,4,営業,https://ramendb.supleks.jp/s/104832.html,〒910-0028 福井県福井市学園2-6-1,36.068971999999995,136.19929
661,麺屋 勇三郎,京都府,67.53,3,営業,https://ramendb.supleks.jp/s/115921.html,〒613-0035 京都府久世郡久御山町下津屋鯛ケ鼻64-2,34.87787,135.73476000000002
662,太一商店 別府やまなみ店,大分県,67.52,3,営業,https://ramendb.supleks.jp/s/94211.html,〒874-0845 大分県別府市北中7-2,33.311814,131.48106
663,らーめん ましまし亭,神奈川県,67.52,7,営業,https://ramendb.supleks.jp/s/106486.html,〒240-0065 神奈川県横浜市保土ヶ谷区和田1-4-18,35.463631,139.591492
664,山次郎,北海道,67.52,12,営業,https://ramendb.supleks.jp/s/30253.html,北海道札幌市北区北13条西4丁目1-5 クローバービル1F,43.075983,141.347747
665,らーめん大 一宮店,愛知県,67.52,7,営業,https://ramendb.supleks.jp/s/111523.html,〒491-0918 愛知県一宮市末広2-5-21  牛角一宮店敷地内,35.297201,136.786665
666,3代目ラーメンぶたまる,千葉県,67.52,10,営業,https://ramendb.supleks.jp/s/116550.html,〒294-0045 千葉県館山市北条1583-5,34.990552,139.86694599999998
667,手打 手綱,栃木県,67.51,2,営業,https://ramendb.supleks.jp/s/118999.html,〒325-0026 栃木県那須塩原市上厚崎374-2,36.96202,140.029048
668,今を粋ろ 米子店,鳥取県,67.5,3,営業,https://ramendb.supleks.jp/s/74126.html,鳥取県米子市西福原1-3-25,35.440357,133.3385
669,筑豊 麺道場,福岡県,67.5,3,営業,https://ramendb.supleks.jp/s/88653.html,福岡県飯塚市柏の森153-5,33.642911,130.703669
670,幻の中華そば加藤屋 百万遍にぼ次朗,京都府,67.48,10,営業,https://ramendb.supleks.jp/s/50934.html,〒606-8301 京都府京都市左京区吉田泉殿町1-90,35.028493,135.778506
671,マキシマムザラーメン 初代 極,石川県,67.48,40,営業,https://ramendb.supleks.jp/s/22939.html,〒921-8812 石川県野々市市扇が丘5-3,36.529666999999996,136.62572
672,らーめん ぶっ豚 町田店,東京都,67.47,5,営業,https://ramendb.supleks.jp/s/121982.html,〒194-0021 東京都町田市中町1-30-2 中里ビル1F,35.54841,139.447732
673,笑福 米子両三柳店,鳥取県,67.47,2,営業,https://ramendb.supleks.jp/s/75270.html,鳥取県米子市両三柳58-3,35.451752,133.33039
674,ラーメン利,山口県,67.46,2,営業,https://ramendb.supleks.jp/s/78761.html,山口県下関市勝谷新町1-12-3,34.002052,130.967778
675,ラーメン・つけ麺 笑福 西本町店,大阪府,67.44,21,営業,https://ramendb.supleks.jp/s/26847.html,〒550-0005 大阪府大阪市西区西本町1-15-21,34.682362,135.493689
676,ラーメン つけ麺 熱く勢ろ,大阪府,67.4,2,営業,https://ramendb.supleks.jp/s/111573.html,〒565-0851 大阪府吹田市千里山西1-15-29,34.773666,135.505524
680,景勝軒 富山店,富山県,67.4,2,営業,https://ramendb.supleks.jp/s/104334.html,〒939-8048 富山県富山市太田80-161,36.66938,137.235209
681,太一商店 行橋店,福岡県,67.39,4,営業,https://ramendb.supleks.jp/s/70355.html,〒824-0001 福岡県行橋市行事3-28-60,33.74261,130.977261
682,中野屋らーめん THE JIRO 阪急茨木市駅前店,大阪府,67.39,2,営業,https://ramendb.supleks.jp/s/117330.html,〒567-0817 大阪府茨木市別院町3-4,34.816891,135.574389
683,麺や 久二郎 国分店,鹿児島県,67.38,2,営業,https://ramendb.supleks.jp/s/119934.html,〒899-4332 鹿児島県霧島市国分中央4-12-16,31.730608,130.77591999999999
684,つけ麺 東,東京都,67.37,9,営業,https://ramendb.supleks.jp/s/26728.html,東京都大田区北馬込2-47-1,35.599942,139.709769
685,ラーメン☆ビリー 泉学院前店,宮城県,67.37,4,営業,https://ramendb.supleks.jp/s/89803.html,〒981-3105 宮城県仙台市泉区天神沢1-4-15,38.326321,140.896097
686,ラーメン番長 銀次郎 春日井店,愛知県,67.37,11,営業,https://ramendb.supleks.jp/s/70828.html,愛知県春日井市神領町2-22-4 メガコンコルド800春日井店敷地内,35.254155,137.009611
687,麺酒場かぐや,富山県,67.36,5,営業,https://ramendb.supleks.jp/s/72641.html,〒939-0351 富山県射水市戸破1418,36.713024,137.100737
688,野菜みそラーメン 鬼首,宮城県,67.36,4,営業,https://ramendb.supleks.jp/s/78552.html,〒981-0905 宮城県仙台市青葉区小松島3-1-38,38.281975,140.887493
689,らーめん ぬーぼう 三代目店,山形県,67.36,11,営業,https://ramendb.supleks.jp/s/62093.html,山形県山形市あかねヶ丘1-17-20,38.251047,140.309193
690,麺屋 彩彩,埼玉県,67.35,3,営業,https://ramendb.supleks.jp/s/110204.html,〒337-0051 埼玉県さいたま市見沼区東大宮5-6-1,35.947332,139.640176
691,麺屋 ちゃすい庵,埼玉県,72.72,6,営業,https://ramendb.supleks.jp/s/91512.html,〒337-0051 埼玉県さいたま市見沼区東大宮5-6-1,35.947332,139.640176
694,骨太味覚 今治桜井店,愛媛県,67.34,2,営業,https://ramendb.supleks.jp/s/85772.html,〒799-1524 愛媛県今治市桜井4-12-2,34.018889,133.036698
695,麺屋 司,東京都,67.33,5,営業,https://ramendb.supleks.jp/s/99922.html,〒123-0841 東京都足立区西新井5-5-2 101,35.78288,139.775052
696,マルトクラーメン 若草店,高知県,67.32,4,営業,https://ramendb.supleks.jp/s/111801.html,〒780-8081 高知県高知市若草町11-28 弘島第2ビル1F西,33.543306,133.48710400000002
697,豚人 栗東店,滋賀県,67.27,13,営業,https://ramendb.supleks.jp/s/27056.html,〒520-3045 滋賀県栗東市高野429-1 吉本ビル1階,35.031126,136.01746200000002
698,中華そば 卍,宮城県,67.27,54,営業,https://ramendb.supleks.jp/s/6552.html,宮城県仙台市青葉区五橋2-5-11,38.252516,140.877369
699,ラーメンBOOスター,福島県,67.26,6,営業,https://ramendb.supleks.jp/s/111945.html,〒963-8841 福島県郡山市山崎403-6,37.377340000000004,140.372391
700,ぶた麺,神奈川県,67.25,8,営業,https://ramendb.supleks.jp/s/87588.html,〒221-0865 神奈川県横浜市神奈川区片倉2-71-5,35.483996999999995,139.60225400000002
701,熊谷 大勝軒 赤ふじ,埼玉県,67.23,24,営業,https://ramendb.supleks.jp/s/29470.html,埼玉県熊谷市代1052-12,36.174046999999995,139.369959
702,らーめん工房 赤まる 那覇店,沖縄県,67.23,11,営業,https://ramendb.supleks.jp/s/55574.html,〒900-0016 沖縄県那覇市前島2-3-6,26.221414000000003,127.68338999999999
706,新潟ラーメンなおじ 総本店,新潟県,67.22,33,営業,https://ramendb.supleks.jp/s/9207.html,〒950-0992 新潟県新潟市中央区上所上3-1-28,37.903119000000004,139.031271
707,男は黙って前を行け！,岐阜県,67.22,27,営業,https://ramendb.supleks.jp/s/18485.html,〒500-8287 岐阜県岐阜市北鶉1丁目60-1,35.387679999999996,136.730683
708,骨太味覚 平和通り店,愛媛県,67.21,2,営業,https://ramendb.supleks.jp/s/86898.html,愛媛県松山市平和通り3-3-16,33.847714,132.768157
709,ブッチャー 沼津店,静岡県,67.2,6,営業,https://ramendb.supleks.jp/s/67865.html,静岡県沼津市大岡1961-1,35.114714,138.86704
710,らーめん バリ男 神楽坂店,東京都,67.19,3,営業,https://ramendb.supleks.jp/s/114183.html,〒162-0825 東京都新宿区神楽坂6-8,35.702921999999994,139.737695
711,階杉 ゆめタウン大竹店,広島県,67.19,3,営業,https://ramendb.supleks.jp/s/86804.html,広島県大竹市晴海1-6-1  ゆめタウン大竹店,34.241029,132.22349
712,麺屋 奏,宮城県,67.17,3,営業,https://ramendb.supleks.jp/s/84974.html,〒989-6163 宮城県大崎市古川台町11-1,38.574779,140.960205
713,本家 なごやんらーめん,香川県,67.17,7,営業,https://ramendb.supleks.jp/s/82284.html,〒763-0043 香川県丸亀市通町52-1 通町ビル1階,34.289957,133.796332
714,麺屋 鼓舞士,長野県,67.16,5,営業,https://ramendb.supleks.jp/s/75323.html,長野県伊那市西町区沢5070,35.838333,137.934189
715,ラーメン だるま 戸畑本店,福岡県,67.16,3,営業,https://ramendb.supleks.jp/s/73626.html,〒804-0011 福岡県北九州市戸畑区中原西2-17-5,33.899696,130.84040900000002
716,ラーメン マブで,栃木県,67.15,8,営業,https://ramendb.supleks.jp/s/117467.html,〒327-0833 栃木県佐野市若松町189,36.315424,139.579006
717,らーめん 山,静岡県,67.15,4,営業,https://ramendb.supleks.jp/s/113913.html,〒420-0838 静岡県静岡市葵区相生町7-18,34.977785,138.391577
718,らーめん まる氣,大阪府,67.13,2,営業,https://ramendb.supleks.jp/s/98973.html,〒555-0022 大阪府大阪市西淀川区柏里3-21-31,34.712281,135.466877
719,ラーメン元,愛知県,67.12,2,営業,https://ramendb.supleks.jp/s/122995.html,〒468-0074 愛知県名古屋市天白区八幡山1208 メゾン八事101,35.133007,136.97533
720,中野屋らーめん THE JIRO 今出川店,京都府,67.12,4,営業,https://ramendb.supleks.jp/s/102013.html,〒602-0901 京都府京都市上京区北小路室町390-4,35.028954,135.75811399999998
721,ラーメン さわぎ,愛知県,67.11,5,営業,https://ramendb.supleks.jp/s/79146.html,〒460-0007 愛知県名古屋市中区新栄2-10-29,35.168657,136.921395
722,麺屋 べべ,福島県,67.11,3,営業,https://ramendb.supleks.jp/s/96814.html,〒970-1152 福島県いわき市好間町中好間下河原23,37.060955,140.85876100000002
723,Golden Five Noodle,秋田県,67.1,3,営業,https://ramendb.supleks.jp/s/79882.html,秋田県大仙市大曲日の出町2-6-42,39.447525,140.48118300000002
724,横浜家系ラーメン 横浜道 渋谷道玄坂店,東京都,67.1,3,営業,https://ramendb.supleks.jp/s/107296.html,〒150-0043 東京都渋谷区道玄坂2-9-10  道玄坂K&Kビル 2F,35.658877000000004,139.698071
725,ラーメン番長 銀次郎 知立店,愛知県,67.09,7,営業,https://ramendb.supleks.jp/s/71688.html,愛知県知立市上重原町花立30-1,34.996825,137.019894
729,ラーメン専門店 源 GEN,茨城県,67.07,3,営業,https://ramendb.supleks.jp/s/115270.html,〒300-3572 茨城県結城郡八千代町菅谷611-2,36.189053,139.88767099999998
730,ラーメン欽福 両国本店,東京都,67.04,19,営業,https://ramendb.supleks.jp/s/32103.html,〒130-0026 東京都墨田区両国2-12-15,35.695025,139.79133000000002
731,東部湯の丸サービスエリア（上）,長野県,67.0,10,営業,https://ramendb.supleks.jp/s/30028.html,長野県東御市祢津2081,36.371337,138.348497
732,旨辛シビレ家,千葉県,66.97,4,営業,https://ramendb.supleks.jp/s/117815.html,〒277-0075 千葉県柏市南柏中央1-4 君塚ビル1F,35.844201,139.953703
733,伏竜,福島県,66.96,3,営業,https://ramendb.supleks.jp/s/68180.html,福島県郡山市若葉町11-20  佐藤ビル  1F,37.406009999999995,140.380762
734,郎郎郎 明大前店,東京都,66.94,6,営業,https://ramendb.supleks.jp/s/118950.html,〒156-0043 東京都世田谷区松原2-45-2,35.668318,139.649877
735,らーめん福たけ 袖ヶ浦店,千葉県,66.88,15,営業,https://ramendb.supleks.jp/s/72235.html,千葉県袖ヶ浦市蔵波台6-5-14,35.438758,139.99801599999998
736,ジャンキーモンキーJr.,愛知県,66.82,14,営業,https://ramendb.supleks.jp/s/55303.html,愛知県名古屋市中区栄1-13-20 コープ野村御園1F,35.16567,136.89635800000002
737,豚骨味噌ラーメン ブタ星,福島県,66.72,3,営業,https://ramendb.supleks.jp/s/112893.html,〒963-8846 福島県郡山市久留米5-199-3,37.375135,140.34917099999998
